"treatment_indicator","Profit_zscore","urban","female","group"
1,-0.432007614041733,0,1,"Pakistan"
1,1.96234915713472,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
0,0.898191284372543,0,0,"Pakistan"
0,0.0468638277177436,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,0.685359606968807,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,2.34240634688922,0,0,"Pakistan"
1,0.791775755460493,0,0,"Pakistan"
0,-0.0595522407639382,0,0,"Pakistan"
0,-0.0595522407639382,0,0,"Pakistan"
0,0.578943516605462,0,0,"Pakistan"
1,3.02650879772721,0,0,"Pakistan"
0,2.49442843931873,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
1,-0.272383963736044,0,0,"Pakistan"
1,-0.325591602642084,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
0,-0.432007614041733,0,0,"Pakistan"
0,-0.598282470597297,0,0,"Pakistan"
0,0.543471908764042,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
1,-0.5490651483641,0,0,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,-0.644839433835987,0,0,"Pakistan"
0,0.259695349418149,0,0,"Pakistan"
0,-0.432007614041733,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,-0.343327864621924,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,-0.272383963736044,0,0,"Pakistan"
1,0.214088722243021,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,-0.538423524772879,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,-0.520687541469299,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
0,-0.130495894518518,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,0.153279866878311,0,0,"Pakistan"
1,-0.343327864621924,0,0,"Pakistan"
1,25.9059315888442,0,0,"Pakistan"
1,0.578943516605462,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,0.578943516605462,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,1.07555027736203,0,0,"Pakistan"
0,0.82218020205766,0,0,"Pakistan"
0,0.0468638277177436,0,0,"Pakistan"
0,0.632151516929633,0,0,"Pakistan"
0,3.55858900953012,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
1,4.62274824834072,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
1,1.12622570462618,0,0,"Pakistan"
0,2.49442843931873,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,-0.0431803491602817,0,0,"Pakistan"
0,0.578943516605462,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.201439919353576,0,0,"Pakistan"
1,0.578943516605462,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,-0.604933485503808,0,0,"Pakistan"
0,-0.527781941171989,0,0,"Pakistan"
0,-0.631537443852199,0,0,"Pakistan"
0,-0.565027500666496,0,0,"Pakistan"
0,-0.0329482533382968,0,0,"Pakistan"
0,0.0113919971789126,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,-0.00634422105517519,0,0,"Pakistan"
0,-0.432007614041733,0,0,"Pakistan"
0,-0.432007614041733,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
1,1.21743900264405,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,-0.0595522407639382,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.632560685116084,0,0,"Pakistan"
1,-0.56122697235219,0,0,"Pakistan"
1,-0.609367464295826,0,0,"Pakistan"
1,0.0113919971789126,0,0,"Pakistan"
0,-0.591631480684744,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,-0.325591602642084,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,-0.5764292447519,0,0,"Pakistan"
1,-0.602273070557958,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.546024705251399,0,0,"Pakistan"
1,-0.527781941171989,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,-0.565027500666496,0,0,"Pakistan"
1,-0.470013360396305,0,0,"Pakistan"
1,0.153279866878311,0,0,"Pakistan"
0,-0.520687541469299,0,0,"Pakistan"
0,-0.602273070557958,0,0,"Pakistan"
0,-0.0595522407639382,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.254647972436946,0,1,"Pakistan"
0,-0.632560685116084,0,1,"Pakistan"
0,-0.272383963736044,0,1,"Pakistan"
0,0.100071566700993,0,1,"Pakistan"
0,0.578943516605462,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,0.277431822390648,0,1,"Pakistan"
0,-0.449743653541993,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,0.153279866878311,0,1,"Pakistan"
1,-0.520687541469299,0,1,"Pakistan"
1,-0.0595522407639382,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.0595522407639382,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,-0.31495012041886,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.511819583868372,0,1,"Pakistan"
1,-0.165968094000733,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.0595522407639382,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.343327864621924,0,1,"Pakistan"
1,-0.609367464295826,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
0,-0.471913590948034,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.609367464295826,0,1,"Pakistan"
0,-0.272383963736044,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,0.791775755460493,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.565027500666496,0,1,"Pakistan"
0,-0.498517554030015,0,1,"Pakistan"
0,-0.649676521985422,0,1,"Pakistan"
0,0.578943516605462,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,-0.4213659963539,0,1,"Pakistan"
0,-0.612914664140415,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,0.366111708240411,0,1,"Pakistan"
0,-0.0595522407639382,0,1,"Pakistan"
0,0.0468638277177436,0,1,"Pakistan"
0,-0.666122615342214,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.504563926851017,0,1,"Pakistan"
1,-0.0899566583355567,0,1,"Pakistan"
1,0.0468638277177436,0,1,"Pakistan"
0,0.247871325625955,0,1,"Pakistan"
0,-0.272383963736044,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.432007614041733,0,0,"Pakistan"
0,-0.343327864621924,0,0,"Pakistan"
0,-0.591631480684744,0,0,"Pakistan"
0,0.670156801287929,0,0,"Pakistan"
0,-0.219175791251566,0,0,"Pakistan"
0,0.578943516605462,0,0,"Pakistan"
1,-0.538423524772879,0,0,"Pakistan"
1,0.259695349418149,0,0,"Pakistan"
1,-0.325591602642084,0,0,"Pakistan"
1,0.898191284372543,0,0,"Pakistan"
1,-0.556159514258533,0,0,"Pakistan"
1,-0.272383963736044,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,-0.343327864621924,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
0,-0.130495894518518,0,0,"Pakistan"
0,-0.0899566583355567,0,0,"Pakistan"
1,-0.325591602642084,0,1,"Pakistan"
1,-0.298987720515414,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.655481025543554,0,1,"Pakistan"
0,-0.506498753966537,0,1,"Pakistan"
0,-0.470013360396305,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
0,-0.0595522407639382,0,1,"Pakistan"
0,-0.602273070557958,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
1,-0.689179394819231,0,1,"Pakistan"
1,-0.690446249340911,0,1,"Pakistan"
0,-0.644839433835987,0,1,"Pakistan"
1,-0.550247514457032,0,1,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.520687541469299,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,0.153279866878311,0,0,"Pakistan"
1,-0.609367464295826,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.556159514258533,0,0,"Pakistan"
1,-0.0169856017399467,0,0,"Pakistan"
0,1.96234915713472,0,0,"Pakistan"
0,1.43026979245812,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.676764206204587,0,0,"Pakistan"
0,-0.676764206204587,0,0,"Pakistan"
0,-0.527781941171989,0,0,"Pakistan"
0,-0.671443410360937,0,0,"Pakistan"
0,-0.546024705251399,0,0,"Pakistan"
0,-0.325591602642084,0,0,"Pakistan"
0,1.43026979245812,0,0,"Pakistan"
0,-0.463932385573175,0,0,"Pakistan"
1,0.720830707270884,0,0,"Pakistan"
0,1.58229403736399,0,1,"Pakistan"
1,-0.556159514258533,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,0.518134652350486,0,1,"Pakistan"
1,-0.343327864621924,0,1,"Pakistan"
1,-0.394002023139152,0,1,"Pakistan"
1,-0.612914664140415,0,1,"Pakistan"
1,-0.241979115669167,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.609367464295826,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.520687541469299,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
1,-0.609367464295826,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
1,-0.378799662153156,0,1,"Pakistan"
1,-0.534330628002127,0,1,"Pakistan"
1,-0.644839433835987,0,1,"Pakistan"
1,-0.0329482533382968,0,0,"Pakistan"
1,0.259695349418149,0,1,"Pakistan"
1,-0.609367464295826,0,1,"Pakistan"
0,-0.241979115669167,0,1,"Pakistan"
1,-0.538423524772879,0,0,"Pakistan"
1,0.366111708240411,0,1,"Pakistan"
1,-0.664792415381711,0,1,"Pakistan"
0,-0.298987720515414,0,0,"Pakistan"
1,-0.343327864621924,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
1,-0.272383963736044,0,0,"Pakistan"
1,3.55858900953012,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,0.0113919971789126,0,0,"Pakistan"
1,-0.254647972436946,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,-0.517140354866222,0,0,"Pakistan"
1,-0.288755673465875,0,0,"Pakistan"
1,0.0386784068558328,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,4.62274824834072,0,0,"Pakistan"
1,1.1110229902445,0,0,"Pakistan"
1,-0.676764206204587,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
0,1.53668736665054,0,0,"Pakistan"
0,-0.556159514258533,0,0,"Pakistan"
0,-0.476347574318324,0,0,"Pakistan"
0,-0.630328189756353,0,0,"Pakistan"
1,-0.634197843778273,0,0,"Pakistan"
1,-0.520687541469299,0,0,"Pakistan"
1,0.259695349418149,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,-0.272383963736044,0,0,"Pakistan"
0,2.49442843931873,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,-0.644839433835987,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,0.153279866878311,0,0,"Pakistan"
1,-0.201439919353576,0,0,"Pakistan"
1,3.55858900953012,0,0,"Pakistan"
1,15.2643322237331,0,0,"Pakistan"
1,-0.511819583868372,0,0,"Pakistan"
1,-0.556159514258533,0,0,"Pakistan"
1,-0.538423524772879,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,2.84914963969973,0,0,"Pakistan"
1,0.233091655796399,0,0,"Pakistan"
1,0.632151516929633,0,0,"Pakistan"
1,31.2267271179715,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,-0.640746505690128,0,0,"Pakistan"
0,2.49442843931873,0,0,"Pakistan"
0,-0.214338953976734,0,0,"Pakistan"
0,0.898191284372543,0,0,"Pakistan"
0,0.685359606968807,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,0.791775755460493,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,0.259695349418149,0,0,"Pakistan"
1,1.21743900264405,0,0,"Pakistan"
1,-0.634197843778273,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.584537091744683,0,0,"Pakistan"
1,-0.241979115669167,0,0,"Pakistan"
1,-0.640405430184128,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,1.96234915713472,0,0,"Pakistan"
1,7.28314620900163,0,0,"Pakistan"
1,1.07555027736203,0,0,"Pakistan"
1,0.153279866878311,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,0.0468638277177436,0,0,"Pakistan"
0,-0.394002023139152,0,0,"Pakistan"
0,-0.634197843778273,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
1,2.49442843931873,0,0,"Pakistan"
1,-0.272383963736044,0,0,"Pakistan"
1,12.0718559662731,0,0,"Pakistan"
1,-0.556159514258533,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,0.632151516929633,0,0,"Pakistan"
0,0.0113919971789126,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,2.2042032731536,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
0,3.02650879772721,0,0,"Pakistan"
0,1.29725100456129,0,0,"Pakistan"
0,-0.634197843778273,0,0,"Pakistan"
1,-0.538423524772879,0,0,"Pakistan"
0,-0.0899566583355567,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.644839433835987,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,1.96234915713472,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,-0.219175791251566,0,0,"Pakistan"
0,1.07555027736203,0,0,"Pakistan"
0,1.43026979245812,0,0,"Pakistan"
0,-0.0595522407639382,0,0,"Pakistan"
0,3.02650879772721,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.591631480684744,0,0,"Pakistan"
0,-0.538423524772879,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,1.43026979245812,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.644839433835987,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
1,1.69631066288057,0,0,"Pakistan"
1,0.82218020205766,0,0,"Pakistan"
1,4.62274824834072,0,0,"Pakistan"
1,-0.520687541469299,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.317990491021748,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,2.49442843931873,0,0,"Pakistan"
0,3.55858900953012,0,0,"Pakistan"
0,3.34575687138465,0,0,"Pakistan"
0,6.39634329682647,0,0,"Pakistan"
0,7.81522136261578,0,0,"Pakistan"
0,3.55858900953012,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,-0.0595522407639382,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,1.43026979245812,0,0,"Pakistan"
0,-0.591631480684744,0,0,"Pakistan"
0,0.100071566700993,0,0,"Pakistan"
0,-0.591631480684744,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.463932385573175,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,0.898191284372543,0,0,"Pakistan"
0,1.29725100456129,0,0,"Pakistan"
0,3.02650879772721,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,0.82218020205766,0,0,"Pakistan"
0,0.898191284372543,0,0,"Pakistan"
0,0.898191284372543,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,2.84914963969973,0,0,"Pakistan"
1,1.51894975162028,0,0,"Pakistan"
0,-0.378799662153156,0,0,"Pakistan"
0,1.16423158992794,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,-0.0329482533382968,0,0,"Pakistan"
0,0.366111708240411,0,0,"Pakistan"
0,-0.201439919353576,0,0,"Pakistan"
0,-0.343327864621924,0,0,"Pakistan"
0,1.43026979245812,0,0,"Pakistan"
0,-0.165968094000733,0,0,"Pakistan"
0,0.153279866878311,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,0.14207789354572,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.0595522407639382,0,0,"Pakistan"
1,0.312903673906729,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.609367464295826,0,0,"Pakistan"
1,-0.165968094000733,0,0,"Pakistan"
1,-0.591631480684744,0,0,"Pakistan"
1,-0.644839433835987,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,0.259695349418149,0,0,"Pakistan"
1,0.0113919971789126,0,0,"Pakistan"
1,-0.565027500666496,0,0,"Pakistan"
0,0.312903673906729,0,0,"Pakistan"
0,-0.272383963736044,0,0,"Pakistan"
1,-0.612914664140415,0,0,"Pakistan"
1,0.366111708240411,0,0,"Pakistan"
1,2.49442843931873,0,0,"Pakistan"
1,0.632151516929633,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,5.38286299174834,0,0,"Pakistan"
1,-0.0899566583355567,0,0,"Pakistan"
1,-0.241979115669167,0,0,"Pakistan"
0,0.153279866878311,0,1,"Pakistan"
0,0.259695349418149,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.612914664140415,0,1,"Pakistan"
1,-0.602273070557958,0,1,"Pakistan"
1,-0.631537443852199,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.165968094000733,0,1,"Pakistan"
1,-0.502951550816191,0,1,"Pakistan"
1,-0.378799662153156,0,1,"Pakistan"
1,-0.612914664140415,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,0.153279866878311,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.506498753966537,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.336233322258768,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,1.43026979245812,0,1,"Pakistan"
0,-0.627103450656662,0,1,"Pakistan"
0,0.366111708240411,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.658141421433642,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.612914664140415,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
1,-0.378799662153156,0,1,"Pakistan"
1,-0.0595522407639382,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.343327864621924,0,1,"Pakistan"
1,-0.666122615342214,0,1,"Pakistan"
1,-0.538423524772879,0,1,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.666122615342214,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.666122615342214,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.506498753966537,0,1,"Pakistan"
0,-0.520687541469299,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.634197843778273,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.676764206204587,0,1,"Pakistan"
0,-0.463932385573175,0,1,"Pakistan"
0,0.0468638277177436,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.609367464295826,0,1,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.378799662153156,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.485215574179573,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
1,-0.432007614041733,0,0,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,0.499131064908493,0,1,"Pakistan"
0,-0.546024705251399,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.657118197244852,0,0,"Pakistan"
0,-0.538423524772879,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,-0.606833778798383,0,0,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,-0.570348300528778,0,1,"Pakistan"
0,-0.272383963736044,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,0.153279866878311,0,1,"Pakistan"
0,-0.0595522407639382,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.602273070557958,0,1,"Pakistan"
0,-0.644839433835987,0,1,"Pakistan"
0,-0.449743653541993,0,1,"Pakistan"
0,-0.432007614041733,0,1,"Pakistan"
0,-0.623556267716202,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.641292239372713,0,1,"Pakistan"
0,-0.378799662153156,0,1,"Pakistan"
0,-0.357516657288583,0,1,"Pakistan"
0,-0.298987720515414,0,1,"Pakistan"
0,-0.520687541469299,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.463932385573175,0,1,"Pakistan"
1,-0.559706691832714,0,1,"Pakistan"
1,-0.609367464295826,0,1,"Pakistan"
1,-0.570348300528778,0,1,"Pakistan"
1,-0.506498753966537,0,1,"Pakistan"
1,-0.634197843778273,0,1,"Pakistan"
1,-0.61527947734532,0,1,"Pakistan"
1,0.0113919971789126,0,1,"Pakistan"
1,-0.520687541469299,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.405403627585077,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,1.12622570462618,0,1,"Pakistan"
1,-0.0595522407639382,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,-0.485215574179573,0,1,"Pakistan"
1,-0.394002023139152,0,1,"Pakistan"
1,-0.541970722108665,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.432007614041733,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.272383963736044,0,1,"Pakistan"
1,-0.232477644379922,0,1,"Pakistan"
1,-0.442649213786566,0,1,"Pakistan"
1,-0.4213659963539,0,1,"Pakistan"
1,-0.591631480684744,0,1,"Pakistan"
1,-0.378799662153156,0,1,"Pakistan"
1,-0.556159514258533,0,1,"Pakistan"
0,-0.612914664140415,0,1,"Pakistan"
0,-0.612914664140415,0,1,"Pakistan"
0,-0.667642851392204,0,1,"Pakistan"
0,-0.538423524772879,0,1,"Pakistan"
0,-0.165968094000733,0,1,"Pakistan"
0,-0.254647972436946,0,1,"Pakistan"
0,-0.591631480684744,0,1,"Pakistan"
0,-0.485215574179573,0,1,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
0,-0.485215574179573,0,0,"Pakistan"
