"treatment_indicator","Revenue_zscore","urban","female","group"
0,-0.396566633336427,1,1,"RSA Finance"
0,0.0904146038022779,1,0,"RSA Finance"
0,0.0481554271128881,1,0,"RSA Finance"
0,-0.308655531145117,1,1,"RSA Finance"
0,-0.31407352840074,1,1,"RSA Finance"
0,-0.2563733407968,1,0,"RSA Finance"
0,-0.292889369002122,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.440693384531611,1,0,"RSA Finance"
0,-0.327047459103562,1,0,"RSA Finance"
0,0.81336774682292,1,0,"RSA Finance"
0,1.93222683068046,1,0,"RSA Finance"
0,-0.477557393278573,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.464879004252461,1,0,"RSA Finance"
0,0.0267947272164614,1,0,"RSA Finance"
0,-0.0457897683428111,1,1,"RSA Finance"
0,1.2021591791917,1,0,"RSA Finance"
0,-0.0672449480949936,1,1,"RSA Finance"
0,-0.210086608534825,1,1,"RSA Finance"
0,-0.228841504155638,1,1,"RSA Finance"
0,-0.358951452092694,1,1,"RSA Finance"
0,0.424408733780252,1,1,"RSA Finance"
0,-0.262386529991795,1,1,"RSA Finance"
0,-0.240345510906816,1,1,"RSA Finance"
0,-0.273953780280126,1,1,"RSA Finance"
0,0.389804649047778,1,0,"RSA Finance"
0,0.3853794861547,1,0,"RSA Finance"
0,-0.352540320136701,1,0,"RSA Finance"
0,-0.39772335836526,1,0,"RSA Finance"
0,-0.418254422685634,1,0,"RSA Finance"
0,0.0383619775047917,1,1,"RSA Finance"
0,0.0802110868928552,1,1,"RSA Finance"
0,0.223437982118076,1,0,"RSA Finance"
0,1.2021591791917,1,0,"RSA Finance"
0,-0.495188006157555,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.394821735386478,1,1,"RSA Finance"
0,-0.279737405424291,1,1,"RSA Finance"
0,-0.503843034298146,1,1,"RSA Finance"
0,-0.387058353599419,1,1,"RSA Finance"
0,-0.0223660865089423,1,0,"RSA Finance"
0,0.0918312635630933,1,0,"RSA Finance"
0,-0.368568150026685,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.248359425851808,1,0,"RSA Finance"
0,-0.308655531145117,1,1,"RSA Finance"
0,0.240489385792691,1,1,"RSA Finance"
0,-0.296442915521758,1,1,"RSA Finance"
0,-0.197609928377146,1,1,"RSA Finance"
0,-0.0480115522270133,1,0,"RSA Finance"
0,-0.0674783626334303,1,0,"RSA Finance"
0,-0.287834480626122,1,0,"RSA Finance"
0,-0.345728492433458,1,0,"RSA Finance"
0,-0.493585223168556,1,1,"RSA Finance"
0,0.561045983592362,1,0,"RSA Finance"
0,-0.100445025955172,1,0,"RSA Finance"
0,-0.328178018703926,1,1,"RSA Finance"
0,-0.211201447465934,1,1,"RSA Finance"
0,-0.374177890488179,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.273202562181282,1,1,"RSA Finance"
0,0.0366268899615421,1,1,"RSA Finance"
0,0.0481554271128881,1,1,"RSA Finance"
0,0.3853794861547,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,0.144322406452789,1,1,"RSA Finance"
0,-0.0819374254938432,1,1,"RSA Finance"
0,-0.302871906000951,1,1,"RSA Finance"
0,-0.400623809806652,1,1,"RSA Finance"
0,-0.539545025378084,1,1,"RSA Finance"
0,-0.418428736381371,1,1,"RSA Finance"
0,-0.15781858738529,1,0,"RSA Finance"
0,0.0383619775047917,1,1,"RSA Finance"
0,0.0802110868928552,1,1,"RSA Finance"
0,-0.112012276243502,1,0,"RSA Finance"
0,0.875592145183289,1,0,"RSA Finance"
0,1.84327237479105,1,1,"RSA Finance"
0,4.4339170870703,1,1,"RSA Finance"
0,-0.352540320136701,1,0,"RSA Finance"
0,-0.309233893659533,1,0,"RSA Finance"
0,-0.343357282010107,1,1,"RSA Finance"
0,-0.512284410214129,1,1,"RSA Finance"
0,-0.368805232644434,1,1,"RSA Finance"
0,-0.123695199034715,1,0,"RSA Finance"
0,-0.250819279703465,1,0,"RSA Finance"
0,0.0561693420578799,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.335260206808276,1,0,"RSA Finance"
0,-0.464735129366586,1,0,"RSA Finance"
0,-0.400623809806652,1,0,"RSA Finance"
0,-0.349574679040085,1,0,"RSA Finance"
0,-0.334103481779443,1,0,"RSA Finance"
0,0.634774001086286,1,0,"RSA Finance"
0,0.64118513304228,1,1,"RSA Finance"
0,-0.0800672120069804,1,0,"RSA Finance"
0,-0.320222781433447,1,0,"RSA Finance"
0,0.318625056506361,1,0,"RSA Finance"
0,0.0614964780814522,1,0,"RSA Finance"
0,-0.169848527685153,1,0,"RSA Finance"
0,0.400767684692526,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.448707299476602,1,1,"RSA Finance"
0,-0.432679469586619,1,1,"RSA Finance"
0,0.158661380503426,1,1,"RSA Finance"
0,0.0474502025977288,1,1,"RSA Finance"
0,-0.357237982356104,1,1,"RSA Finance"
0,-0.30445683046675,1,1,"RSA Finance"
0,2.35181203517085,1,0,"RSA Finance"
0,3.19175781475492,1,0,"RSA Finance"
0,-0.297088280856786,1,0,"RSA Finance"
0,-0.416651639696635,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,0.697695243939617,1,0,"RSA Finance"
0,-0.373432132759766,1,1,"RSA Finance"
0,-0.432679469586619,1,1,"RSA Finance"
0,-0.415074233797755,1,0,"RSA Finance"
0,-0.514421402025535,1,0,"RSA Finance"
0,-0.51922975099253,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.308655531145117,1,0,"RSA Finance"
0,-0.491982440179558,1,0,"RSA Finance"
0,-0.258376819533048,1,0,"RSA Finance"
0,-0.291883018227038,1,0,"RSA Finance"
0,-0.129363151675997,1,0,"RSA Finance"
0,-0.0343878968205273,1,0,"RSA Finance"
0,0.336656365132592,1,0,"RSA Finance"
0,-0.335607224316926,1,0,"RSA Finance"
0,-0.491982440179558,1,0,"RSA Finance"
0,-0.0319837223370297,1,1,"RSA Finance"
0,-0.253132729761131,1,1,"RSA Finance"
0,-0.262386529991795,1,0,"RSA Finance"
0,0.0802110868928552,1,0,"RSA Finance"
0,-0.267993517467038,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.0773105253785111,1,1,"RSA Finance"
0,-0.169823059390888,1,1,"RSA Finance"
0,0.304600705352625,1,0,"RSA Finance"
0,0.0614964780814522,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.495989397652054,1,0,"RSA Finance"
0,-0.285521030568456,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.30445683046675,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.189512853175315,1,1,"RSA Finance"
0,-0.41184329072964,1,1,"RSA Finance"
0,-0.297088280856786,1,1,"RSA Finance"
0,-0.320484660356734,1,1,"RSA Finance"
0,-0.366163975543187,1,1,"RSA Finance"
0,-0.0592310331500018,1,0,"RSA Finance"
0,-0.353637675703861,1,1,"RSA Finance"
0,-0.450310082465601,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.68045331627274,1,0,"RSA Finance"
0,0.292841483848058,1,0,"RSA Finance"
0,0.269706983271397,1,1,"RSA Finance"
0,2.32410727149055,1,1,"RSA Finance"
0,-0.489311239545745,1,1,"RSA Finance"
0,-0.308655531145117,1,1,"RSA Finance"
0,-0.376582064971676,1,0,"RSA Finance"
0,-0.349140907154272,1,0,"RSA Finance"
0,2.19588463237069,1,1,"RSA Finance"
0,6.26154263262648,1,1,"RSA Finance"
0,-0.33294675675061,1,1,"RSA Finance"
0,-0.323369669736931,1,0,"RSA Finance"
0,-0.258453664893763,1,0,"RSA Finance"
0,-0.551285410772497,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.433480861081118,1,1,"RSA Finance"
0,0.336656365132592,1,1,"RSA Finance"
0,-0.00790702364852944,1,1,"RSA Finance"
0,0.19451985639725,1,1,"RSA Finance"
0,-0.112122871786948,1,1,"RSA Finance"
0,-0.341275176958208,1,1,"RSA Finance"
0,-0.406073271969246,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.285521030568456,1,1,"RSA Finance"
0,-0.408637724751643,1,1,"RSA Finance"
0,-0.501599138113548,1,1,"RSA Finance"
0,-0.378059032875098,1,1,"RSA Finance"
0,-0.442296167520609,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.285521030568456,1,1,"RSA Finance"
0,-0.0800672120069804,1,1,"RSA Finance"
0,4.72828175498809,1,0,"RSA Finance"
0,3.41579555038747,1,0,"RSA Finance"
0,-0.312470745411742,1,1,"RSA Finance"
0,-0.169848527685153,1,1,"RSA Finance"
0,-0.417453031191134,1,0,"RSA Finance"
0,-0.459926780399591,1,1,"RSA Finance"
0,-0.354346169784021,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.173318702771652,1,0,"RSA Finance"
0,-0.404630767279148,1,1,"RSA Finance"
0,0.150733538408783,1,0,"RSA Finance"
0,0.364558435635705,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.156106634342617,1,0,"RSA Finance"
0,-0.189248789217548,1,0,"RSA Finance"
0,1.12202002974179,1,0,"RSA Finance"
0,-0.159727183682864,1,1,"RSA Finance"
0,-0.176234191346882,1,1,"RSA Finance"
0,2.26089344790457,1,1,"RSA Finance"
0,0.016099767332921,1,1,"RSA Finance"
0,-0.128150701676931,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.212647353751975,1,0,"RSA Finance"
0,-0.486212421419164,1,0,"RSA Finance"
0,-0.296442915521758,1,0,"RSA Finance"
0,-0.399458445908509,1,1,"RSA Finance"
0,4.5199199664183,1,0,"RSA Finance"
0,0.269706983271397,1,0,"RSA Finance"
0,-0.0935305891145666,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.378585543707924,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.0930333508048421,1,0,"RSA Finance"
0,-0.480762959256569,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.469543478333581,1,1,"RSA Finance"
0,-0.46072817189409,1,0,"RSA Finance"
0,-0.304606993544201,1,0,"RSA Finance"
0,-0.308655531145117,1,0,"RSA Finance"
0,-0.434282252575617,1,0,"RSA Finance"
0,-0.1586035784679,1,1,"RSA Finance"
0,-0.112012276243502,1,1,"RSA Finance"
0,-0.396216156586906,1,0,"RSA Finance"
0,-0.27025226018786,1,0,"RSA Finance"
0,0.785435602052132,1,0,"RSA Finance"
0,-0.467940695344583,1,1,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,0.0481554271128881,1,0,"RSA Finance"
0,0.306722184194054,1,0,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,6.55478119359083,1,0,"RSA Finance"
0,-0.0640393821169968,1,1,"RSA Finance"
0,0.188736231253085,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.341043831952441,1,1,"RSA Finance"
0,-0.461529563388589,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.376582064971676,1,1,"RSA Finance"
0,-0.448707299476602,1,1,"RSA Finance"
0,-0.320222781433447,1,1,"RSA Finance"
0,0.0321275972229045,1,0,"RSA Finance"
0,-0.396566633336427,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.785435602052132,1,0,"RSA Finance"
0,-0.181415777973484,1,1,"RSA Finance"
0,-0.350937537147703,1,1,"RSA Finance"
0,3.53654047743331,1,1,"RSA Finance"
0,0.15143184907322,1,1,"RSA Finance"
0,-0.50106476885632,1,1,"RSA Finance"
0,-0.315676311389739,1,1,"RSA Finance"
0,1.10544081660326,1,1,"RSA Finance"
0,0.721324282492198,1,1,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.522275038671627,1,0,"RSA Finance"
0,-0.336512490246717,1,1,"RSA Finance"
0,-0.322536231491113,1,1,"RSA Finance"
0,0.0737999549368618,1,0,"RSA Finance"
0,-0.0426087745135203,1,0,"RSA Finance"
0,0.0291081772741274,1,0,"RSA Finance"
0,0.016099767332921,1,0,"RSA Finance"
0,-0.429634181907522,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.464735129366586,1,1,"RSA Finance"
0,-0.358394707384937,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,0.897630411282017,1,1,"RSA Finance"
0,-0.285521030568456,1,1,"RSA Finance"
0,-0.344526405191709,1,1,"RSA Finance"
0,-0.239252029415135,1,1,"RSA Finance"
0,-0.416651639696635,1,1,"RSA Finance"
0,-0.0171608238791937,1,0,"RSA Finance"
0,0.160350236342773,1,0,"RSA Finance"
0,-0.560902108706487,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,-0.448707299476602,1,0,"RSA Finance"
0,-0.424328034028419,1,0,"RSA Finance"
0,0.400767684692526,1,0,"RSA Finance"
0,1.39449313787151,1,0,"RSA Finance"
0,1.48426826354608,1,0,"RSA Finance"
0,-0.217906549060839,1,1,"RSA Finance"
0,-0.161751452483322,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.414866023292565,1,1,"RSA Finance"
0,-0.488776874201561,1,1,"RSA Finance"
0,-0.320484660356734,1,0,"RSA Finance"
0,-0.239252029415135,1,0,"RSA Finance"
0,0.498537447021426,1,0,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.432679469586619,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,-0.520624172192959,1,1,"RSA Finance"
0,-0.424328034028419,1,1,"RSA Finance"
0,-0.560902108706487,1,1,"RSA Finance"
0,0.0175409269857972,1,0,"RSA Finance"
0,-0.486212421419164,1,1,"RSA Finance"
0,-0.3704246476848,1,1,"RSA Finance"
1,-0.053723659151907,1,0,"RSA Marketing"
1,-0.116495704670736,1,0,"RSA Marketing"
0,-0.059113952598136,1,0,"RSA Marketing"
0,0.153436453595366,1,0,"RSA Marketing"
0,-0.255851388275622,1,0,"RSA Marketing"
1,0.596677499660151,1,0,"RSA Marketing"
1,0.495869353949643,1,0,"RSA Marketing"
1,-0.288640960888536,1,0,"RSA Marketing"
1,-0.373074110366791,1,1,"RSA Marketing"
1,-0.333935735761852,1,1,"RSA Marketing"
0,-0.146501691375264,1,0,"RSA Marketing"
1,-0.199527257372724,1,1,"RSA Marketing"
1,-0.507921227737401,1,1,"RSA Marketing"
1,3.71168689788701,1,0,"RSA Marketing"
1,1.57316017217158,1,0,"RSA Marketing"
0,6.32270246196764,1,0,"RSA Marketing"
0,6.79936618734101,1,0,"RSA Marketing"
0,-0.382091242835342,1,1,"RSA Marketing"
0,-0.290261783671773,1,1,"RSA Marketing"
0,-0.0209390791162879,1,0,"RSA Marketing"
0,-0.157482670436879,1,0,"RSA Marketing"
1,0.613072285966608,1,0,"RSA Marketing"
1,-0.304819767701799,1,0,"RSA Marketing"
1,-0.304819767701799,1,1,"RSA Marketing"
1,-0.449309866691817,1,1,"RSA Marketing"
0,-0.341578677377615,1,1,"RSA Marketing"
0,-0.329627926654679,1,1,"RSA Marketing"
1,0.0310573720873784,1,1,"RSA Marketing"
0,-0.319377751731825,1,0,"RSA Marketing"
0,-0.387829418042602,1,0,"RSA Marketing"
0,-0.296838354041765,1,0,"RSA Marketing"
0,-0.232029847551668,1,0,"RSA Marketing"
1,0.596677499660151,1,0,"RSA Marketing"
1,0.000897896928751387,1,0,"RSA Marketing"
1,0.0591298330488563,1,0,"RSA Marketing"
1,-0.255851388275622,1,0,"RSA Marketing"
0,-0.384222565055182,1,0,"RSA Marketing"
0,-0.370614892420822,1,1,"RSA Marketing"
0,-0.308022524188405,1,1,"RSA Marketing"
0,-0.522102717892487,1,0,"RSA Marketing"
0,-0.38852817587445,1,0,"RSA Marketing"
1,0.125368660385476,1,1,"RSA Marketing"
1,0.853255905356206,1,1,"RSA Marketing"
1,0.437637417829538,1,1,"RSA Marketing"
1,-0.33830313097086,1,0,"RSA Marketing"
1,-0.233103622275413,1,0,"RSA Marketing"
0,-0.435841623972035,1,1,"RSA Marketing"
0,-0.108298311517508,1,1,"RSA Marketing"
1,-0.435841623972035,1,1,"RSA Marketing"
1,-0.550957541791851,1,1,"RSA Marketing"
0,2.83046713391494,1,1,"RSA Marketing"
0,3.34923422383478,1,1,"RSA Marketing"
0,-0.198469636203022,1,0,"RSA Marketing"
0,0.495869353949643,1,0,"RSA Marketing"
0,-0.352861115000886,1,0,"RSA Marketing"
0,-0.343153625357507,1,0,"RSA Marketing"
1,2.16275852538764,1,0,"RSA Marketing"
1,1.80989168633798,1,0,"RSA Marketing"
0,4.01526199320848,1,0,"RSA Marketing"
0,6.79936618734101,1,0,"RSA Marketing"
1,-0.312098759716812,1,1,"RSA Marketing"
1,-0.273885653212725,1,1,"RSA Marketing"
1,0.862439391825703,1,0,"RSA Marketing"
1,0.473716602361722,1,0,"RSA Marketing"
0,-0.278804089104662,1,0,"RSA Marketing"
0,-0.237853041163679,1,0,"RSA Marketing"
1,-0.435841623972035,1,0,"RSA Marketing"
1,-0.231259208815936,1,0,"RSA Marketing"
0,-0.305035747194994,1,0,"RSA Marketing"
0,-0.26114581561172,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,-0.337825319807908,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
0,-0.435841623972035,1,1,"RSA Marketing"
0,-0.550957541791851,1,1,"RSA Marketing"
1,0.129426089926121,1,0,"RSA Marketing"
1,5.13986625952801,1,0,"RSA Marketing"
0,-0.550957541791851,1,1,"RSA Marketing"
0,-0.435841623972035,1,1,"RSA Marketing"
1,-0.435841623972035,1,1,"RSA Marketing"
1,-0.550957541791851,1,1,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,0.36715049136975,1,1,"RSA Marketing"
0,0.688034743145989,1,1,"RSA Marketing"
0,-0.368975413790177,1,0,"RSA Marketing"
0,-0.336847332567857,1,0,"RSA Marketing"
0,-0.115565975311458,1,0,"RSA Marketing"
0,0.0179415430422127,1,0,"RSA Marketing"
1,-0.0791710152363928,1,0,"RSA Marketing"
1,-0.190272243049793,1,0,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
1,0.514703568127865,1,0,"RSA Marketing"
1,7.5140405270808,1,0,"RSA Marketing"
1,-0.383432881463941,1,0,"RSA Marketing"
1,-0.288640960888536,1,0,"RSA Marketing"
0,-0.415460446329998,1,0,"RSA Marketing"
0,-0.419799251340194,1,0,"RSA Marketing"
1,-0.202913879491616,1,1,"RSA Marketing"
1,-0.354220106114365,1,1,"RSA Marketing"
0,-0.202913879491616,1,0,"RSA Marketing"
0,-0.288640960888536,1,0,"RSA Marketing"
1,0.0736878170788825,1,0,"RSA Marketing"
1,0.383545277676208,1,0,"RSA Marketing"
1,-0.294629178880781,1,0,"RSA Marketing"
1,-0.390288635988571,1,0,"RSA Marketing"
1,1.2688637382249,1,0,"RSA Marketing"
1,0.332528773132749,1,0,"RSA Marketing"
1,0.416334850289122,1,1,"RSA Marketing"
0,-0.322289348537831,1,1,"RSA Marketing"
0,-0.3984860291418,1,1,"RSA Marketing"
0,-0.0230454227239302,1,1,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,0.5832172581298,1,1,"RSA Marketing"
0,0.039254765240607,1,1,"RSA Marketing"
0,0.728797098430062,1,0,"RSA Marketing"
0,-0.0099295936787645,1,0,"RSA Marketing"
1,-0.202913879491616,1,1,"RSA Marketing"
1,-0.337825319807908,1,1,"RSA Marketing"
0,0.393963465739459,1,0,"RSA Marketing"
0,1.90826040417673,1,0,"RSA Marketing"
0,0.432729636595579,1,0,"RSA Marketing"
0,-0.4558677812144,1,0,"RSA Marketing"
1,-0.406683422295028,1,0,"RSA Marketing"
1,-0.435841623972035,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
0,0.967199670186083,1,1,"RSA Marketing"
0,0.827791389834241,1,1,"RSA Marketing"
0,-0.380958024178836,1,0,"RSA Marketing"
0,-0.368155674474854,1,0,"RSA Marketing"
1,0.104833910466436,1,0,"RSA Marketing"
1,0.292057577529276,1,0,"RSA Marketing"
0,-0.378812285574051,1,1,"RSA Marketing"
0,-0.304819767701799,1,1,"RSA Marketing"
1,-0.0322215167395583,1,0,"RSA Marketing"
1,-0.13420207388171,1,0,"RSA Marketing"
1,0.317966132450379,1,0,"RSA Marketing"
1,0.0110884857497697,1,0,"RSA Marketing"
0,-0.059113952598136,1,0,"RSA Marketing"
0,-0.0919035252110504,1,0,"RSA Marketing"
1,-0.491936311088605,1,0,"RSA Marketing"
1,1.45669629993137,1,0,"RSA Marketing"
1,-0.0777152168333902,1,0,"RSA Marketing"
1,0.104833910466436,1,0,"RSA Marketing"
0,-0.435841623972035,1,1,"RSA Marketing"
0,-0.452588823953108,1,1,"RSA Marketing"
1,8.47364460240401,1,0,"RSA Marketing"
1,6.79936618734101,1,0,"RSA Marketing"
1,-0.452588823953108,1,0,"RSA Marketing"
1,-0.415460446329998,1,0,"RSA Marketing"
0,0.039254765240607,1,0,"RSA Marketing"
1,-0.0427191662916789,1,0,"RSA Marketing"
1,-0.115071003854437,1,0,"RSA Marketing"
1,-0.435841623972035,1,1,"RSA Marketing"
1,-0.38700967872728,1,1,"RSA Marketing"
1,-0.0492770808142617,1,0,"RSA Marketing"
1,-0.190272243049793,1,0,"RSA Marketing"
1,-0.183988500252582,1,0,"RSA Marketing"
0,-0.44439143079988,1,1,"RSA Marketing"
0,-0.39944666389697,1,1,"RSA Marketing"
0,-0.144681943371511,1,0,"RSA Marketing"
0,-0.13780892686913,1,0,"RSA Marketing"
0,-0.272792202835742,1,0,"RSA Marketing"
0,-0.373933843994803,1,0,"RSA Marketing"
1,-0.435841623972035,1,1,"RSA Marketing"
1,-0.550957541791851,1,1,"RSA Marketing"
0,-0.272246174582079,1,1,"RSA Marketing"
0,-0.0460516015680832,1,1,"RSA Marketing"
1,-0.435841623972035,1,0,"RSA Marketing"
1,-0.550957541791851,1,0,"RSA Marketing"
1,-0.375425990247426,1,0,"RSA Marketing"
1,-0.38700967872728,1,0,"RSA Marketing"
0,-0.106831184893443,1,1,"RSA Marketing"
0,-0.255031648960299,1,1,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,-0.383115916979496,1,1,"RSA Marketing"
0,-0.223061815662708,1,1,"RSA Marketing"
0,-0.359324859910217,1,0,"RSA Marketing"
0,0.883679490525511,1,0,"RSA Marketing"
0,0.711441003805351,1,0,"RSA Marketing"
0,-0.482099439304731,1,0,"RSA Marketing"
0,-0.37760968785193,1,0,"RSA Marketing"
0,0.292057577529276,1,0,"RSA Marketing"
0,1.41641681498301,1,0,"RSA Marketing"
1,-0.144681943371511,1,0,"RSA Marketing"
0,-0.407045931560643,1,0,"RSA Marketing"
0,-0.295198875411119,1,0,"RSA Marketing"
1,-0.435841623972035,1,0,"RSA Marketing"
1,2.23615613030587,1,0,"RSA Marketing"
0,0.0300138649888038,1,0,"RSA Marketing"
0,0.0261389361954413,1,0,"RSA Marketing"
1,-0.435841623972035,1,1,"RSA Marketing"
1,-0.550957541791851,1,1,"RSA Marketing"
1,0.432729636595579,1,1,"RSA Marketing"
1,-0.435841623972035,1,1,"RSA Marketing"
1,-0.22780803218296,1,0,"RSA Marketing"
1,0.0228599789341499,1,0,"RSA Marketing"
1,-0.101007991281432,1,0,"RSA Marketing"
1,-0.435841623972035,1,0,"RSA Marketing"
1,-0.483738917935377,1,0,"RSA Marketing"
0,-0.550957541791851,1,1,"RSA Marketing"
0,-0.435841623972035,1,1,"RSA Marketing"
1,-0.435841623972035,1,0,"RSA Marketing"
1,0.104833910466436,1,0,"RSA Marketing"
1,-0.303396268564348,1,0,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
1,0.350755705063293,1,0,"RSA Marketing"
1,-0.137402951356498,1,0,"RSA Marketing"
1,2.89194758256416,1,1,"RSA Marketing"
1,0.874376938730324,1,1,"RSA Marketing"
0,-0.435841623972035,1,0,"RSA Marketing"
0,-0.550957541791851,1,0,"RSA Marketing"
1,-0.327988448024034,1,1,"RSA Marketing"
1,-0.178456466321172,1,1,"RSA Marketing"
1,-0.348493719791878,1,1,"RSA Marketing"
1,-0.468983610259565,1,1,"RSA Marketing"
1,-0.126484463333978,1,1,"RSA Marketing"
1,0.135251170309233,1,1,"RSA Marketing"
1,8.47364460240401,1,0,"RSA Marketing"
1,-0.057625198871954,1,1,"RSA Marketing"
1,-0.229783678048355,1,1,"RSA Marketing"
0,-0.491936311088605,1,0,"RSA Marketing"
0,-0.159239927401537,1,0,"RSA Marketing"
0,-0.370614892420822,1,0,"RSA Marketing"
0,-0.288640960888536,1,0,"RSA Marketing"
1,-0.468983610259565,1,0,"RSA Marketing"
1,0.0372897861790606,1,0,"RSA Marketing"
0,-0.372254371051468,1,0,"RSA Marketing"
0,-0.342670526179867,1,0,"RSA Marketing"
